0000;21811857;21710425;21713181;21711427;-1
0001;21811857;21710425;21713181;21711427;-1
0002;21811857;21710425;21713181;21711427;-1
0010;21811857;21710425;21713181;21711427;-1
0011;21811857;21710425;21713181;21711427;-1
0012;21811857;21710425;21713181;21711427;-1
0020;21811857;21710425;21713181;21711427;-1
0021;21811857;21710425;21713181;21711427;-1
0022;21811857;21710425;21713181;21711427;-1
0030;21811857;21710425;21713181;21711427;-1
0031;21811857;21710425;21713181;21711427;-1
0040;21811857;21710425;21713181;21711427;-1
0041;21811857;21710425;21713181;21711427;-1
0050;21811857;21710425;21713181;21711427;-1
0060;21811857;21710425;21713181;21711427;-1
0061;21811857;21710425;21713181;21711427;-1
0070;21811857;21710425;21713181;21711427;-1
0080;21811857;21710425;21713181;21711427;-1
0090;21811857;21710425;21713181;21711427;2
0091;21811857;21710425;21713181;21711427;2
0100;21811857;21710425;21713181;21711427;1
0101;21811857;21710425;21713181;21711427;1
0110;21811857;21710425;21713181;21711427;2
0120;21811857;21710425;21713181;21711427;1
0121;21811857;21710425;21713181;21711427;1
0130;21811857;21710425;21713181;21711427;-1
0140;21811857;21710425;21713181;21711427;3
0150;21811857;21710425;21713181;21711427;2
0160;21811857;21710425;21713181;21711427;-1
0170;21811857;21710425;21713181;21711427;-1
0180;21811857;21710425;21713181;21711427;-1
0190;21811857;21710425;21713181;21711427;-1
0200;21811857;21710425;21713181;21711427;-1
0210;21811857;21710425;21713181;21711427;-1
0000;21603757;21602936;21605959;21606617;-1
0001;21603757;21602936;21605959;21606617;-1
0002;21603757;21602936;21605959;21606617;-1
0010;21603757;21602936;21605959;21606617;0
0011;21603757;21602936;21605959;21606617;0
0012;21603757;21602936;21605959;21606617;0
0020;21603757;21602936;21605959;21606617;6
0021;21603757;21602936;21605959;21606617;6
0022;21603757;21602936;21605959;21606617;6
0030;21603757;21602936;21605959;21606617;0
0031;21603757;21602936;21605959;21606617;0
0040;21603757;21602936;21605959;21606617;-1
0041;21603757;21602936;21605959;21606617;-1
0050;21603757;21602936;21605959;21606617;0
0060;21603757;21602936;21605959;21606617;-1
0061;21603757;21602936;21605959;21606617;-1
0070;21603757;21602936;21605959;21606617;5
0080;21603757;21602936;21605959;21606617;-1
0090;21603757;21602936;21605959;21606617;0
0091;21603757;21602936;21605959;21606617;0
0100;21603757;21602936;21605959;21606617;0
0101;21603757;21602936;21605959;21606617;0
0110;21603757;21602936;21605959;21606617;8
0120;21603757;21602936;21605959;21606617;10
0121;21603757;21602936;21605959;21606617;10
0130;21603757;21602936;21605959;21606617;7
0140;21603757;21602936;21605959;21606617;10
0150;21603757;21602936;21605959;21606617;8
0160;21603757;21602936;21605959;21606617;8
0170;21603757;21602936;21605959;21606617;4
0180;21603757;21602936;21605959;21606617;-1
0190;21603757;21602936;21605959;21606617;-1
0200;21603757;21602936;21605959;21606617;-1
0210;21603757;21602936;21605959;21606617;-1
0000;21609627;21507748;21609791;21609778;-5
0001;21609627;21507748;21609791;21609778;-5
0002;21609627;21507748;21609791;21609778;-5
0010;21609627;21507748;21609791;21609778;-5
0011;21609627;21507748;21609791;21609778;-5
0012;21609627;21507748;21609791;21609778;-5
0020;21609627;21507748;21609791;21609778;-5
0021;21609627;21507748;21609791;21609778;-5
0022;21609627;21507748;21609791;21609778;-5
0030;21609627;21507748;21609791;21609778;-5
0031;21609627;21507748;21609791;21609778;-5
0040;21609627;21507748;21609791;21609778;-5
0041;21609627;21507748;21609791;21609778;-5
0050;21609627;21507748;21609791;21609778;-5
0060;21609627;21507748;21609791;21609778;-5
0061;21609627;21507748;21609791;21609778;-5
0070;21609627;21507748;21609791;21609778;-5
0080;21609627;21507748;21609791;21609778;-5
0090;21609627;21507748;21609791;21609778;-5
0091;21609627;21507748;21609791;21609778;-5
0100;21609627;21507748;21609791;21609778;0
0101;21609627;21507748;21609791;21609778;0
0110;21609627;21507748;21609791;21609778;-5
0120;21609627;21507748;21609791;21609778;-5
0121;21609627;21507748;21609791;21609778;-5
0130;21609627;21507748;21609791;21609778;0
0140;21609627;21507748;21609791;21609778;11
0150;21609627;21507748;21609791;21609778;10
0160;21609627;21507748;21609791;21609778;0
0170;21609627;21507748;21609791;21609778;-5
0180;21609627;21507748;21609791;21609778;-5
0190;21609627;21507748;21609791;21609778;-2
0200;21609627;21507748;21609791;21609778;-3
0210;21609627;21507748;21609791;21609778;-4
0000;21711293;21709661;21712863;21813986;-1
0001;21711293;21709661;21712863;21813986;-1
0002;21711293;21709661;21712863;21813986;-1
0010;21711293;21709661;21712863;21813986;-1
0011;21711293;21709661;21712863;21813986;-1
0012;21711293;21709661;21712863;21813986;-1
0020;21711293;21709661;21712863;21813986;-1
0021;21711293;21709661;21712863;21813986;-1
0022;21711293;21709661;21712863;21813986;-1
0030;21711293;21709661;21712863;21813986;-1
0031;21711293;21709661;21712863;21813986;-1
0040;21711293;21709661;21712863;21813986;-1
0041;21711293;21709661;21712863;21813986;-1
0050;21711293;21709661;21712863;21813986;-1
0060;21711293;21709661;21712863;21813986;-1
0061;21711293;21709661;21712863;21813986;-1
0070;21711293;21709661;21712863;21813986;-1
0080;21711293;21709661;21712863;21813986;-1
0090;21711293;21709661;21712863;21813986;2
0091;21711293;21709661;21712863;21813986;2
0100;21711293;21709661;21712863;21813986;-1
0101;21711293;21709661;21712863;21813986;-1
0110;21711293;21709661;21712863;21813986;-1
0120;21711293;21709661;21712863;21813986;0
0121;21711293;21709661;21712863;21813986;0
0130;21711293;21709661;21712863;21813986;-1
0140;21711293;21709661;21712863;21813986;1
0150;21711293;21709661;21712863;21813986;1
0160;21711293;21709661;21712863;21813986;1
0170;21711293;21709661;21712863;21813986;-1
0180;21711293;21709661;21712863;21813986;-1
0190;21711293;21709661;21712863;21813986;-1
0200;21711293;21709661;21712863;21813986;-1
0210;21711293;21709661;21712863;21813986;-1
0000;21500202;21502649;21602106;21501666;-1
0001;21500202;21502649;21602106;21501666;-1
0002;21500202;21502649;21602106;21501666;-1
0010;21500202;21502649;21602106;21501666;9
0011;21500202;21502649;21602106;21501666;9
0012;21500202;21502649;21602106;21501666;9
0020;21500202;21502649;21602106;21501666;8
0021;21500202;21502649;21602106;21501666;8
0022;21500202;21502649;21602106;21501666;8
0030;21500202;21502649;21602106;21501666;-1
0031;21500202;21502649;21602106;21501666;-1
0040;21500202;21502649;21602106;21501666;-1
0041;21500202;21502649;21602106;21501666;-1
0050;21500202;21502649;21602106;21501666;3
0060;21500202;21502649;21602106;21501666;-1
0061;21500202;21502649;21602106;21501666;-1
0070;21500202;21502649;21602106;21501666;9
0080;21500202;21502649;21602106;21501666;2
0090;21500202;21502649;21602106;21501666;10
0091;21500202;21502649;21602106;21501666;10
0100;21500202;21502649;21602106;21501666;4
0101;21500202;21502649;21602106;21501666;4
0110;21500202;21502649;21602106;21501666;3
0120;21500202;21502649;21602106;21501666;5
0121;21500202;21502649;21602106;21501666;5
0130;21500202;21502649;21602106;21501666;1
0140;21500202;21502649;21602106;21501666;10
0150;21500202;21502649;21602106;21501666;10
0160;21500202;21502649;21602106;21501666;10
0170;21500202;21502649;21602106;21501666;1
0180;21500202;21502649;21602106;21501666;4
0190;21500202;21502649;21602106;21501666;1
0200;21500202;21502649;21602106;21501666;-1
0210;21500202;21502649;21602106;21501666;5
0000;21405613;21502222;21502515;7
0001;21405613;21502222;21502515;7
0002;21405613;21502222;21502515;7
0010;21405613;21502222;21502515;-1
0011;21405613;21502222;21502515;-1
0012;21405613;21502222;21502515;-1
0020;21405613;21502222;21502515;3
0021;21405613;21502222;21502515;3
0022;21405613;21502222;21502515;3
0030;21405613;21502222;21502515;0
0031;21405613;21502222;21502515;0
0040;21405613;21502222;21502515;1
0041;21405613;21502222;21502515;1
0050;21405613;21502222;21502515;4
0060;21405613;21502222;21502515;-1
0061;21405613;21502222;21502515;-1
0070;21405613;21502222;21502515;-1
0080;21405613;21502222;21502515;2
0090;21405613;21502222;21502515;-1
0091;21405613;21502222;21502515;-1
0100;21405613;21502222;21502515;-1
0101;21405613;21502222;21502515;-1
0110;21405613;21502222;21502515;-1
0120;21405613;21502222;21502515;-1
0121;21405613;21502222;21502515;-1
0130;21405613;21502222;21502515;5
0140;21405613;21502222;21502515;0
0150;21405613;21502222;21502515;-1
0160;21405613;21502222;21502515;-1
0170;21405613;21502222;21502515;6
0180;21405613;21502222;21502515;-1
0190;21405613;21502222;21502515;-1
0200;21405613;21502222;21502515;8
0210;21405613;21502222;21502515;-2
0000;21602573;21601024;-1
0001;21602573;21601024;-1
0002;21602573;21601024;-1
0010;21602573;21601024;1
0011;21602573;21601024;1
0012;21602573;21601024;1
0020;21602573;21601024;-1
0021;21602573;21601024;-1
0022;21602573;21601024;-1
0030;21602573;21601024;3
0031;21602573;21601024;3
0040;21602573;21601024;-1
0041;21602573;21601024;-1
0050;21602573;21601024;2
0060;21602573;21601024;-1
0061;21602573;21601024;-1
0070;21602573;21601024;-1
0080;21602573;21601024;-1
0090;21602573;21601024;-1
0091;21602573;21601024;-1
0100;21602573;21601024;-1
0101;21602573;21601024;-1
0110;21602573;21601024;-1
0120;21602573;21601024;0
0121;21602573;21601024;0
0130;21602573;21601024;4
0140;21602573;21601024;1
0150;21602573;21601024;-1
0160;21602573;21601024;1
0170;21602573;21601024;-1
0180;21602573;21601024;0
0190;21602573;21601024;-1
0200;21602573;21601024;0
0210;21602573;21601024;5
0000;21601861;21600068;21609103;21605651;0
0001;21601861;21600068;21609103;21605651;0
0002;21601861;21600068;21609103;21605651;0
0010;21601861;21600068;21609103;21605651;-1
0011;21601861;21600068;21609103;21605651;-1
0012;21601861;21600068;21609103;21605651;-1
0020;21601861;21600068;21609103;21605651;-1
0021;21601861;21600068;21609103;21605651;-1
0022;21601861;21600068;21609103;21605651;-1
0030;21601861;21600068;21609103;21605651;-1
0031;21601861;21600068;21609103;21605651;-1
0040;21601861;21600068;21609103;21605651;-1
0041;21601861;21600068;21609103;21605651;-1
0050;21601861;21600068;21609103;21605651;-1
0060;21601861;21600068;21609103;21605651;0
0061;21601861;21600068;21609103;21605651;0
0070;21601861;21600068;21609103;21605651;0
0080;21601861;21600068;21609103;21605651;0
0090;21601861;21600068;21609103;21605651;0
0091;21601861;21600068;21609103;21605651;0
0100;21601861;21600068;21609103;21605651;0
0101;21601861;21600068;21609103;21605651;0
0110;21601861;21600068;21609103;21605651;0
0120;21601861;21600068;21609103;21605651;100
0121;21601861;21600068;21609103;21605651;100
0130;21601861;21600068;21609103;21605651;20
0140;21601861;21600068;21609103;21605651;60
0150;21601861;21600068;21609103;21605651;99
0160;21601861;21600068;21609103;21605651;0
0170;21601861;21600068;21609103;21605651;0
0180;21601861;21600068;21609103;21605651;0
0190;21601861;21600068;21609103;21605651;0
0200;21601861;21600068;21609103;21605651;0
0210;21601861;21600068;21609103;21605651;30
0000;21411125;1
0001;21411125;1
0002;21411125;1
0010;21411125;-1
0011;21411125;-1
0012;21411125;-1
0020;21411125;0
0021;21411125;0
0022;21411125;0
0030;21411125;0
0031;21411125;0
0040;21411125;-1
0041;21411125;-1
0050;21411125;1
0060;21411125;-1
0061;21411125;-1
0070;21411125;0
0080;21411125;-1
0090;21411125;-1
0091;21411125;-1
0100;21411125;-1
0101;21411125;-1
0110;21411125;-1
0120;21411125;-1
0121;21411125;-1
0130;21411125;0
0140;21411125;1
0150;21411125;-1
0160;21411125;1
0170;21411125;1
0180;21411125;-1
0190;21411125;1
0200;21411125;1
0210;21411125;1
0000;21613363;21304038;21403623;21606808;-7
0001;21613363;21304038;21403623;21606808;-7
0002;21613363;21304038;21403623;21606808;-7
0010;21613363;21304038;21403623;21606808;1
0011;21613363;21304038;21403623;21606808;1
0012;21613363;21304038;21403623;21606808;1
0020;21613363;21304038;21403623;21606808;7
0021;21613363;21304038;21403623;21606808;7
0022;21613363;21304038;21403623;21606808;7
0030;21613363;21304038;21403623;21606808;-2
0031;21613363;21304038;21403623;21606808;-2
0040;21613363;21304038;21403623;21606808;0
0041;21613363;21304038;21403623;21606808;0
0050;21613363;21304038;21403623;21606808;0
0060;21613363;21304038;21403623;21606808;-4
0061;21613363;21304038;21403623;21606808;-4
0070;21613363;21304038;21403623;21606808;2
0080;21613363;21304038;21403623;21606808;1
0090;21613363;21304038;21403623;21606808;0
0091;21613363;21304038;21403623;21606808;0
0100;21613363;21304038;21403623;21606808;7
0101;21613363;21304038;21403623;21606808;7
0110;21613363;21304038;21403623;21606808;0
0120;21613363;21304038;21403623;21606808;0
0121;21613363;21304038;21403623;21606808;0
0130;21613363;21304038;21403623;21606808;-3
0140;21613363;21304038;21403623;21606808;2
0150;21613363;21304038;21403623;21606808;-1
0160;21613363;21304038;21403623;21606808;0
0170;21613363;21304038;21403623;21606808;4
0180;21613363;21304038;21403623;21606808;2
0190;21613363;21304038;21403623;21606808;-4
0200;21613363;21304038;21403623;21606808;-6
0210;21613363;21304038;21403623;21606808;1
0000;21709249;21510396;21605588;21307449;0
0001;21709249;21510396;21605588;21307449;0
0002;21709249;21510396;21605588;21307449;0
0010;21709249;21510396;21605588;21307449;8
0011;21709249;21510396;21605588;21307449;8
0012;21709249;21510396;21605588;21307449;8
0020;21709249;21510396;21605588;21307449;4
0021;21709249;21510396;21605588;21307449;4
0022;21709249;21510396;21605588;21307449;4
0030;21709249;21510396;21605588;21307449;0
0031;21709249;21510396;21605588;21307449;0
0040;21709249;21510396;21605588;21307449;0
0041;21709249;21510396;21605588;21307449;0
0050;21709249;21510396;21605588;21307449;0
0060;21709249;21510396;21605588;21307449;0
0061;21709249;21510396;21605588;21307449;0
0070;21709249;21510396;21605588;21307449;6
0080;21709249;21510396;21605588;21307449;0
0090;21709249;21510396;21605588;21307449;0
0091;21709249;21510396;21605588;21307449;0
0100;21709249;21510396;21605588;21307449;0
0101;21709249;21510396;21605588;21307449;0
0110;21709249;21510396;21605588;21307449;0
0120;21709249;21510396;21605588;21307449;5
0121;21709249;21510396;21605588;21307449;5
0130;21709249;21510396;21605588;21307449;0
0140;21709249;21510396;21605588;21307449;10
0150;21709249;21510396;21605588;21307449;7
0160;21709249;21510396;21605588;21307449;9
0170;21709249;21510396;21605588;21307449;0
0180;21709249;21510396;21605588;21307449;0
0190;21709249;21510396;21605588;21307449;0
0200;21709249;21510396;21605588;21307449;0
0210;21709249;21510396;21605588;21307449;0
0000;21503267;21605004;21401557;21506391;10
0001;21503267;21605004;21401557;21506391;10
0002;21503267;21605004;21401557;21506391;10
0010;21503267;21605004;21401557;21506391;1
0011;21503267;21605004;21401557;21506391;1
0012;21503267;21605004;21401557;21506391;1
0020;21503267;21605004;21401557;21506391;1
0021;21503267;21605004;21401557;21506391;1
0022;21503267;21605004;21401557;21506391;1
0030;21503267;21605004;21401557;21506391;-1
0031;21503267;21605004;21401557;21506391;-1
0040;21503267;21605004;21401557;21506391;-1
0041;21503267;21605004;21401557;21506391;-1
0050;21503267;21605004;21401557;21506391;-1
0060;21503267;21605004;21401557;21506391;-1
0061;21503267;21605004;21401557;21506391;-1
0070;21503267;21605004;21401557;21506391;2
0080;21503267;21605004;21401557;21506391;8
0090;21503267;21605004;21401557;21506391;4
0091;21503267;21605004;21401557;21506391;4
0100;21503267;21605004;21401557;21506391;-1
0101;21503267;21605004;21401557;21506391;-1
0110;21503267;21605004;21401557;21506391;5
0120;21503267;21605004;21401557;21506391;6
0121;21503267;21605004;21401557;21506391;6
0130;21503267;21605004;21401557;21506391;2
0140;21503267;21605004;21401557;21506391;1
0150;21503267;21605004;21401557;21506391;6
0160;21503267;21605004;21401557;21506391;5
0170;21503267;21605004;21401557;21506391;10
0180;21503267;21605004;21401557;21506391;7
0190;21503267;21605004;21401557;21506391;-1
0200;21503267;21605004;21401557;21506391;5
0210;21503267;21605004;21401557;21506391;5
0000;21709909;21406724;21504291;21607319;-1
0001;21709909;21406724;21504291;21607319;-1
0002;21709909;21406724;21504291;21607319;-1
0010;21709909;21406724;21504291;21607319;-1
0011;21709909;21406724;21504291;21607319;-1
0012;21709909;21406724;21504291;21607319;-1
0020;21709909;21406724;21504291;21607319;-1
0021;21709909;21406724;21504291;21607319;-1
0022;21709909;21406724;21504291;21607319;-1
0030;21709909;21406724;21504291;21607319;-1
0031;21709909;21406724;21504291;21607319;-1
0040;21709909;21406724;21504291;21607319;-1
0041;21709909;21406724;21504291;21607319;-1
0050;21709909;21406724;21504291;21607319;-1
0060;21709909;21406724;21504291;21607319;-1
0061;21709909;21406724;21504291;21607319;-1
0070;21709909;21406724;21504291;21607319;-1
0080;21709909;21406724;21504291;21607319;-1
0090;21709909;21406724;21504291;21607319;-1
0091;21709909;21406724;21504291;21607319;-1
0100;21709909;21406724;21504291;21607319;3
0101;21709909;21406724;21504291;21607319;3
0110;21709909;21406724;21504291;21607319;4
0120;21709909;21406724;21504291;21607319;3
0121;21709909;21406724;21504291;21607319;3
0130;21709909;21406724;21504291;21607319;-1
0140;21709909;21406724;21504291;21607319;3
0150;21709909;21406724;21504291;21607319;1
0160;21709909;21406724;21504291;21607319;5
0170;21709909;21406724;21504291;21607319;-1
0180;21709909;21406724;21504291;21607319;-1
0190;21709909;21406724;21504291;21607319;-1
0200;21709909;21406724;21504291;21607319;-1
0210;21709909;21406724;21504291;21607319;-1
0000;21412149;1
0001;21412149;1
0002;21412149;1
0010;21412149;1
0011;21412149;1
0012;21412149;1
0020;21412149;15
0021;21412149;15
0022;21412149;15
0030;21412149;20
0031;21412149;20
0040;21412149;1
0041;21412149;1
0050;21412149;1
0060;21412149;10
0061;21412149;10
0070;21412149;1
0080;21412149;24
0090;21412149;26
0091;21412149;26
0100;21412149;15
0101;21412149;15
0110;21412149;20
0120;21412149;25
0121;21412149;25
0130;21412149;1
0140;21412149;1
0150;21412149;1
0160;21412149;30
0170;21412149;1
0180;21412149;1
0190;21412149;1
0200;21412149;1
0210;21412149;1
0000;21602916;21505696;21605971;21601572;8
0001;21602916;21505696;21605971;21601572;8
0002;21602916;21505696;21605971;21601572;8
0010;21602916;21505696;21605971;21601572;0
0011;21602916;21505696;21605971;21601572;0
0012;21602916;21505696;21605971;21601572;0
0020;21602916;21505696;21605971;21601572;0
0021;21602916;21505696;21605971;21601572;0
0022;21602916;21505696;21605971;21601572;0
0030;21602916;21505696;21605971;21601572;0
0031;21602916;21505696;21605971;21601572;0
0040;21602916;21505696;21605971;21601572;3
0041;21602916;21505696;21605971;21601572;3
0050;21602916;21505696;21605971;21601572;4
0060;21602916;21505696;21605971;21601572;0
0061;21602916;21505696;21605971;21601572;0
0070;21602916;21505696;21605971;21601572;5
0080;21602916;21505696;21605971;21601572;0
0090;21602916;21505696;21605971;21601572;0
0091;21602916;21505696;21605971;21601572;0
0100;21602916;21505696;21605971;21601572;9
0101;21602916;21505696;21605971;21601572;9
0110;21602916;21505696;21605971;21601572;3
0120;21602916;21505696;21605971;21601572;9
0121;21602916;21505696;21605971;21601572;9
0130;21602916;21505696;21605971;21601572;7
0140;21602916;21505696;21605971;21601572;10
0150;21602916;21505696;21605971;21601572;6
0160;21602916;21505696;21605971;21601572;8
0170;21602916;21505696;21605971;21601572;8
0180;21602916;21505696;21605971;21601572;0
0190;21602916;21505696;21605971;21601572;0
0200;21602916;21505696;21605971;21601572;10
0210;21602916;21505696;21605971;21601572;10
0000;21813680;8
0001;21813680;8
0002;21813680;8
0010;21813680;6
0011;21813680;6
0012;21813680;6
0020;21813680;8
0021;21813680;8
0022;21813680;8
0030;21813680;4
0031;21813680;4
0040;21813680;4
0041;21813680;4
0050;21813680;0
0060;21813680;1
0061;21813680;1
0070;21813680;-1
0080;21813680;0
0090;21813680;1
0091;21813680;1
0100;21813680;1
0101;21813680;1
0110;21813680;2
0120;21813680;2
0121;21813680;2
0130;21813680;3
0140;21813680;3
0150;21813680;4
0160;21813680;2
0170;21813680;2
0180;21813680;3
0190;21813680;2
0200;21813680;5
0210;21813680;5
0000;21501785;9
0001;21501785;9
0002;21501785;9
0010;21501785;-2
0011;21501785;-2
0012;21501785;-2
0020;21501785;-3
0021;21501785;-3
0022;21501785;-3
0030;21501785;-4
0031;21501785;-4
0040;21501785;10
0041;21501785;10
0050;21501785;-5
0060;21501785;1
0061;21501785;1
0070;21501785;-11
0080;21501785;2
0090;21501785;-10
0091;21501785;-10
0100;21501785;-6
0101;21501785;-6
0110;21501785;-7
0120;21501785;-7
0121;21501785;-7
0130;21501785;8
0140;21501785;-2
0150;21501785;-2
0160;21501785;2
0170;21501785;5
0180;21501785;6
0190;21501785;5
0200;21501785;7
0210;21501785;-3
0000;21501607;1
0001;21501607;1
0002;21501607;1
0010;21501607;-1
0011;21501607;-1
0012;21501607;-1
0020;21501607;0
0021;21501607;0
0022;21501607;0
0030;21501607;1
0031;21501607;1
0040;21501607;1
0041;21501607;1
0050;21501607;1
0060;21501607;-1
0061;21501607;-1
0070;21501607;0
0080;21501607;1
0090;21501607;-1
0091;21501607;-1
0100;21501607;0
0101;21501607;0
0110;21501607;0
0120;21501607;-1
0121;21501607;-1
0130;21501607;-1
0140;21501607;0
0150;21501607;-1
0160;21501607;-1
0170;21501607;0
0180;21501607;1
0190;21501607;-1
0200;21501607;2
0210;21501607;0
0000;21406064;-1
0001;21406064;-1
0002;21406064;-1
0010;21406064;-1
0011;21406064;-1
0012;21406064;-1
0020;21406064;-1
0021;21406064;-1
0022;21406064;-1
0030;21406064;2
0031;21406064;2
0040;21406064;-1
0041;21406064;-1
0050;21406064;1
0060;21406064;-1
0061;21406064;-1
0070;21406064;1
0080;21406064;-1
0090;21406064;-1
0091;21406064;-1
0100;21406064;-1
0101;21406064;-1
0110;21406064;-1
0120;21406064;-1
0121;21406064;-1
0130;21406064;2
0140;21406064;-1
0150;21406064;-1
0160;21406064;-1
0170;21406064;-1
0180;21406064;-1
0190;21406064;-1
0200;21406064;1
0210;21406064;1
0000;21812905;21813086;-10
0001;21812905;21813086;-10
0002;21812905;21813086;-10
0010;21812905;21813086;-10
0011;21812905;21813086;-10
0012;21812905;21813086;-10
0020;21812905;21813086;-10
0021;21812905;21813086;-10
0022;21812905;21813086;-10
0030;21812905;21813086;-10
0031;21812905;21813086;-10
0040;21812905;21813086;-10
0041;21812905;21813086;-10
0050;21812905;21813086;-10
0060;21812905;21813086;-10
0061;21812905;21813086;-10
0070;21812905;21813086;-10
0080;21812905;21813086;-10
0090;21812905;21813086;-10
0091;21812905;21813086;-10
0100;21812905;21813086;3
0101;21812905;21813086;3
0110;21812905;21813086;-10
0120;21812905;21813086;2
0121;21812905;21813086;2
0130;21812905;21813086;-10
0140;21812905;21813086;1
0150;21812905;21813086;4
0160;21812905;21813086;5
0170;21812905;21813086;-10
0180;21812905;21813086;-10
0190;21812905;21813086;-10
0200;21812905;21813086;-10
0210;21812905;21813086;-10
0000;21813633;21813625;0
0001;21813633;21813625;0
0002;21813633;21813625;0
0010;21813633;21813625;7
0011;21813633;21813625;7
0012;21813633;21813625;7
0020;21813633;21813625;0
0021;21813633;21813625;0
0022;21813633;21813625;0
0030;21813633;21813625;6
0031;21813633;21813625;6
0040;21813633;21813625;0
0041;21813633;21813625;0
0050;21813633;21813625;0
0060;21813633;21813625;0
0061;21813633;21813625;0
0070;21813633;21813625;0
0080;21813633;21813625;0
0090;21813633;21813625;0
0091;21813633;21813625;0
0100;21813633;21813625;5
0101;21813633;21813625;5
0110;21813633;21813625;10
0120;21813633;21813625;9
0121;21813633;21813625;9
0130;21813633;21813625;0
0140;21813633;21813625;8
0150;21813633;21813625;9
0160;21813633;21813625;10
0170;21813633;21813625;0
0180;21813633;21813625;0
0190;21813633;21813625;0
0200;21813633;21813625;0
0210;21813633;21813625;0
0000;21603426;21602661;21405372;21504459;1
0001;21603426;21602661;21405372;21504459;1
0002;21603426;21602661;21405372;21504459;1
0010;21603426;21602661;21405372;21504459;1
0011;21603426;21602661;21405372;21504459;1
0012;21603426;21602661;21405372;21504459;1
0020;21603426;21602661;21405372;21504459;1
0021;21603426;21602661;21405372;21504459;1
0022;21603426;21602661;21405372;21504459;1
0030;21603426;21602661;21405372;21504459;1
0031;21603426;21602661;21405372;21504459;1
0040;21603426;21602661;21405372;21504459;1
0041;21603426;21602661;21405372;21504459;1
0050;21603426;21602661;21405372;21504459;1
0060;21603426;21602661;21405372;21504459;1
0061;21603426;21602661;21405372;21504459;1
0070;21603426;21602661;21405372;21504459;20
0080;21603426;21602661;21405372;21504459;1
0090;21603426;21602661;21405372;21504459;1
0091;21603426;21602661;21405372;21504459;1
